SMI_ID,SMILES,SCAFFOLD_SMILES,SCAFFOLD_ID
SMI_0552F9FB68,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCc1ccc(O)c(O)c1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)CCc1ccccc1,SCF_D5C821BD04
SMI_BFC1BDB8A4,*C(=O)C[NH3+].CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_BEC95C18EA
SMI_43A0C2F135,CC(Nc1ccc(CC(O)C(O)C(O)COC2OC(COP(=O)(O)OC(CCC(=O)O)C(=O)O)C(O)C2O)cc1)C1Nc2c(nc(N)[nH]c2=O)NC1C,O=c1[nH]cnc2c1NC(CNc1ccc(CCCCCOC3CCCO3)cc1)CN2,SCF_7D0948A33C
SMI_8B6E1A9FC4,CNO,,SCF_ACYCLIC
SMI_C866F0A57E,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1OC1OC(CO)C(O)C(O)C1O,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,SCF_39F5EA4448
SMI_CBED4BA161,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,SCF_39F5EA4448
SMI_3AD3778D4B,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,SCF_39F5EA4448
SMI_4C7C6280A1,CCCCCC/C=C/CCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.CCCCCC/C=C/CCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C1CC[C@@H](O[C@@H]2CCCCO2)OC1.C1CC[C@@H](O[C@@H]2CCCCO2)OC1,SCF_8D1DF27BF9
SMI_8FD6F73DFB,COC1=CC23CCN(C)C(Cc4cc5c(cc42)OCO5)C3=CC1O,C1=CC23CCNC(Cc4cc5c(cc42)OCO5)C3=CC1,SCF_25A488C4A1
SMI_4185FD59EF,NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,C1CCOCC1,SCF_66AB85A70A
SMI_1D8B624D1B,CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,C1CCOCC1,SCF_66AB85A70A
SMI_25875E1CB1,CNc1ccccc1C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_AA3B249749,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+],O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1.c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_BB1B6C7078
SMI_ED5B3E7175,C=C1[C@H]2C[C@@H]3CCC(C)=C(CC[C@]2(C)CC[C@@H]1O)C3(C)C.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C=C1CCCC2CCC3=CCC[C@H](C3)C[C@H]12.c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_9135AA5740
SMI_828F06295F,Cc1cccc([O-])c1C(=O)O,c1ccccc1,SCF_8448043181
SMI_B2943AFDBC,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](O)[C@H]21)C3(C)C.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1,O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1.O=C1CC2=CCCC(C2)C[C@H]2C1CC[C@H]1OCC21,SCF_A3D415BB00
SMI_8E51371997,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(O)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,O=C(OC1C2CCC=C(CC(=O)C3CCC4OCC4C31)C2)c1ccccc1,SCF_516AFF09BD
SMI_764A204A61,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,SCF_B0069DB81E
SMI_1CC2A036AA,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],O=C(O[C@@H]1C2CCC=C(CC(=O)C3CC[C@H]4OCC4[C@H]31)C2)c1ccccc1.c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_70A0EE8959
SMI_829344D9F7,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(O)C(O)C1O,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,SCF_949EDEEBA2
SMI_5322C11009,O=C(C=Cc1ccc(O)cc1)OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3c(OC4CCCCO4)cccc3[o+]c2-c2ccccc2)O1,SCF_0303684310
SMI_4F5978EBFB,O=C(C=Cc1ccc(O)c(O)c1)OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(O)C(O)C1O,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3c(OC4CCCCO4)cccc3[o+]c2-c2ccccc2)O1,SCF_0303684310
SMI_1F075F2105,OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,c1ccc(-c2[o+]c3cccc(OC4CCCCO4)c3cc2OC2CCCCO2)cc1,SCF_88694608F9
SMI_11B9EA7DA9,COc1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,c1ccc(-c2[o+]c3cccc(OC4CCCCO4)c3cc2OC2CCCCO2)cc1,SCF_88694608F9
SMI_1C36BCB10D,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_44011FE503,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])C(*)=O.*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC/C=C\CCCCCC)C(*)=O.[H+],,SCF_ACYCLIC
SMI_F9D888B3F5,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])C(*)=O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H+],c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_BEC95C18EA
SMI_D889E331E5,*N[C@@H](CCCC[NH3+])C(*)=O.*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC)C(*)=O,,SCF_ACYCLIC
SMI_9F782AB76B,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(*)=O)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_BEC95C18EA
SMI_BA943A947A,CCCCCCCCCCCC(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C1O,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,SCF_2ECBFBD603
SMI_2EE9A7C87E,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCCCCCCCCCC)C(*)=O.CCCCCCCCCCC[C@@H](O)CC(=O)O[C@@H]1[C@@H]([NH3+])[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O,O=c1ccn([C@H]2CC[C@@H](CO[PH](=O)O[PH](=O)O[C@@H]3CCCCO3)O2)c(=O)[nH]1,SCF_F361C104A6
SMI_0360777013,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_CC90EEEBAF,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_446AC66435,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC/C=C\CCO,c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_BEC95C18EA
SMI_34920589CB,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1.OCc1ccccc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1.c1ccccc1,SCF_5AC8F21284
SMI_CE22775A11,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1.OCC=Cc1ccccc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1.c1ccccc1,SCF_5AC8F21284
SMI_25FCE14E63,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.OCc1ccccc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.c1ccccc1,SCF_DE7616140D
SMI_0B8BAA256F,OCc1ccccc1O,c1ccccc1,SCF_8448043181
SMI_EE5A095B51,CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C(=O)[O-])C(O)C1[NH3+],O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,SCF_2ECBFBD603
SMI_9E433EFDB6,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C)C(N)C1O,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,SCF_2ECBFBD603
SMI_97BB8422A4,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC1CN(C)C2Cc3c[nH]c4cccc(c34)C2C1O,c1cc2c3c(c[nH]c3c1)CC1NCCCC21.c1ncc2ncn(C3CCCO3)c2n1,SCF_692D90898A
SMI_14262B2205,CC1CN(C)C2Cc3c[nH]c4cccc(c34)C2C1O,c1cc2c3c(c[nH]c3c1)CC1NCCCC21,SCF_316ED90CFC
SMI_B28178D865,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1.c1ncc2ncn(C3CCCO3)c2n1,SCF_35AA658327
SMI_0338433552,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1.c1ncc2ncn(C3CCCO3)c2n1,SCF_35AA658327
SMI_898DC7E12C,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1.c1ncc2ncn(C3CCCO3)c2n1,SCF_35AA658327
SMI_3485F355C5,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1.c1ncc2ncn(C3CCCO3)c2n1,SCF_35AA658327
SMI_611D1134C1,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(N)C(O)C3O)O2)c(=O)[nH]c1=O,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1.c1ncc2ncn(C3CCCO3)c2n1,SCF_AAC5FD1B75
SMI_342EEAA8FA,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(N)C(O)C3O)O2)c(=O)[nH]c1=O,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,SCF_2ECBFBD603
SMI_D652D19BA3,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].O.[H+],O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)C=Cc1ccccc1.c1ncc2ncn([C@H]3CCCO3)c2n1,SCF_4BB587A1FA
SMI_37335D3759,O=C(O)CC(=O)OCC1OC(Oc2cc(O)cc3[o+]c(-c4ccc(O)cc4)c(OC4OC(COC(=O)C=Cc5ccc(O)c(O)c5)C(O)C(O)C4O)cc23)C(O)C(O)C1O,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3c(OC4CCCCO4)cccc3[o+]c2-c2ccccc2)O1,SCF_0303684310
SMI_7A43508E7D,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,SCF_949EDEEBA2
SMI_12BC198F5A,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,SCF_949EDEEBA2
SMI_31BC0C8F46,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,SCF_949EDEEBA2
SMI_3CCF0AB92A,COc1cc(/C=C/C(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])ccc1O.COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])ccc1O.O,O=C(/C=C/c1ccccc1)CC(=O)SCCNC(=O)CCNC(=O)CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1.O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1,SCF_756FB05994
